POI_name,POI_nearby_name,Address,Distance_miles,Distance_minutes
Old Town San Diego,O'Hungry's,"2547 San Diego Ave, San Diego, CA 92110-2841",2.666666667,4
Old Town San Diego,Red Spade Theater,"2549 Congress St Ste. B, San Diego, CA 92110-2823",3.333333333,5
Old Town San Diego,Old Town Trading Company,"2543 San Diego Ave Old Town, San Diego, CA 92110-2841",2.666666667,4
Old Town San Diego,Whaley House Museum,"2476 San Diego Ave Old Town, San Diego, CA 92110-2730",4,6
Old Town San Diego,Mason Street School,"Mason and Congress St, San Diego, CA 92103",2.666666667,4
Old Town San Diego,MIB Worldwide Chauffeured Services- Public Wine Tours,"4005 Taylor St, San Diego, CA 92110-2738",2.666666667,4
Old Town San Diego,Old Town Artisan Market,"Harney Street between San Diego Avenue and Congress Street, San Diego, CA",3.333333333,5
Old Town San Diego,Old Town Saloon,"2495 San Diego Ave, San Diego, CA 92110-2839",3.333333333,5
Mission Beach,Bare Back Grill Pacific Beach,"4640 Mission Blvd, San Diego, CA 92109-2732",2,3
Mission Beach,Thrusters Lounge,"4633 Mission Blvd, San Diego, CA 92109-2733",2,3
Mission Beach,PB Ale House,"721 Grand Ave, San Diego, CA 92109-3905",2.666666667,4
Mission Beach,Pangea Outpost,"909 Garnet Ave, San Diego, CA 92109-2701",2,3
Mission Beach,Baja Winery Tours,"4629 Cass St # 2, San Diego, CA 92109-2805",4,6
Mission Beach,City Ballet,"941 Garnet Ave, San Diego, CA 92109-2729",2.666666667,4
Mission Beach,Happy Head Foot Reflexology and Massage - Pacific Beach,"953 Garnet Ave, San Diego, CA 92109-2729",2.666666667,4
Mission Beach,Bad Axe Throwing,"1019 Garnet Ave, San Diego, CA 92109-2834",3.333333333,5
Mission Beach,Cass Street Bar and Grill,"4612 Cass St, San Diego, CA 92109-2804",3.333333333,5
Mission Beach,Longevity Lounge,"4747 Mission Blvd Suite 7, San Diego, CA 92109-2541",3.333333333,5
Mission Beach,Buffalo Exchange,"1007 Garnet Ave Pacific Beach, San Diego, CA 92109-2834",3.333333333,5
Mission Beach,Healing Arts Massage and Wellness Center,"1001 Garnet Ave Ste 220, San Diego, CA 92109-2850",3.333333333,5
Mission Beach,The Promenade at Pacific Beach,"4110 Mission Blvd # 70, San Diego, CA 92109-5001",4.666666667,7
Mission Beach,Bub's at the Beach,"1030 Garnet Ave, San Diego, CA 92109-2833",4,6
Mission Beach,Top Dog Limo Bus,"1103 Emerald St, San Diego, CA 92109-2921",5.333333333,8
Mission Beach,Moondoggies,"832 Garnet Ave, San Diego, CA 92109-2726",0.666666667,1
Mission Beach,Maverick's Beach Club,"860 Garnet Ave, San Diego, CA 92109-2726",1.333333333,2
Mission Beach,La Jolla Cove,"1100 Coast Blvd, La Jolla, San Diego, CA 92037-3600",3.9,5.85
Mission Beach,The Catamaran Spa,"3999 Mission Blvd, San Diego, CA 92109-6959",7.333333333,11
Mission Beach,The Tavern at the Beach,"1200 Garnet Ave. at Everet Street Pacific Beach, San Diego, CA 92109-2912",6,9
Mission Beach,USS Midway Museum,"910 N Harbor Drive, San Diego, CA 92101-5811",7.4,11.1
Mission Beach,Barrel Republic,"1261 Garnet Ave Pacific Beach, San Diego, CA 92109-2913",7.333333333,11
Mission Beach,Tourmaline Surfing Park,"Mission Boulevard North About 16 km northwest of San Diego, La Jolla, San Diego, CA",10,15
Mission Beach,The Dog,"4479 Everts St, San Diego, CA 92109-4208",6,9
Mission Beach,Balboa Park,"1549 El Prado, San Diego, CA 92101-1660",7.6,11.4
Mission Beach,Lajollacooks4u,"2094 Caminito Capa, La Jolla, San Diego, CA 92037-5705",2.9,4.35
Mission Beach,Duffy of San Diego,"1548 Quivira Way, San Diego, CA 92109-8305",2.7,4.05
Mission Beach,San Diego Zoo,"2929 Zoo Drive Balboa Park, San Diego, CA 92101",7.5,11.25
Mission Beach,Custom Bike Tours San Diego,"1277 Garnet Ave, San Diego, CA 92109-2913",7.333333333,11
Mission Beach,Harvard Cookin' Girl,"7441 Girard Ave, La Jolla, San Diego, CA 92037-5143",3.1,4.65
Old Town San Diego State Historic Park,McCoy Museum House,"4002 Wallace St, San Diego, CA 92110-2743",0.666666667,1
Old Town San Diego State Historic Park,Casa de Machado y Stewart,"4002 Wallace St Old Town, San Diego, CA 92110-2743",0.666666667,1
Old Town San Diego State Historic Park,First San Diego Courthouse,"4002 Wallace St, San Diego, CA 92110-2743",0.666666667,1
Old Town San Diego State Historic Park,Mexico Shop,"2783 San Diego Ave Old Town, San Diego, CA 92110-2731",0.666666667,1
Old Town San Diego State Historic Park,Old Town San Diego,"San Diego, CA",0.666666667,1
Old Town San Diego State Historic Park,Wells Fargo Museum,"2733 San Diego Ave, San Diego, CA 92110-2731",1.333333333,2
Old Town San Diego State Historic Park,Cousin's Candy Shops,"2711 San Diego Ave, San Diego, CA 92110-2731",1.333333333,2
Old Town San Diego State Historic Park,Seeley Stables,"4002 Wallace St Old Town, San Diego, CA 92110-2743",2,3
Old Town San Diego State Historic Park,Racine & Laramie Tobacco Shop,"2737 San Diego Ave, San Diego, CA 92110-2731",0.666666667,1
Old Town San Diego State Historic Park,Rose's Tasting Room,"2754 Calhoun St Near Juan St. entrance, San Diego, CA 92110-2706",1.333333333,2
Old Town San Diego State Historic Park,Casa de Estudillo,"4001 Mason St. Old Town, San Diego, CA 92110",1.333333333,2
Old Town San Diego State Historic Park,Plaza del Pasado,"2754 Calhoun St, San Diego, CA 92110-2706",0.666666667,1
Old Town San Diego State Historic Park,Gepetto's,"2754 Calhoun St Old Town, San Diego, CA 92110-2706",1.333333333,2
Old Town San Diego State Historic Park,Aha Baja Wine Tours,"3941 Mason St Suite 2, San Diego, CA 92110",2,3
Old Town San Diego State Historic Park,Cygnet Theatre Company,"4040 Twiggs St, San Diego, CA 92110-2810",2,3
Old Town San Diego State Historic Park,Mormon Battalion Historic Site,"2510 Juan St, San Diego, CA 92110-2806",3.333333333,5
Old Town San Diego State Historic Park,Toby's Candle and Soap Shop,"2645 San Diego Ave, San Diego, CA 92110-2729",2,3
Old Town San Diego State Historic Park,Miner's Gems and Minerals,"2616 San Diego Ave, San Diego, CA 92110-2728",2,3
Old Town San Diego State Historic Park,Epicurean San Diego,"4005 Taylor St Old Town Transit Center, Shuttle Loading Zone, San Diego, CA 92110-2738",2.666666667,4
Old Town San Diego State Historic Park,O'Hungry's,"2547 San Diego Ave, San Diego, CA 92110-2841",2.666666667,4
Old Town San Diego State Historic Park,Bazaar del Mundo,"4133 Taylor St, San Diego, CA 92110-2740",2.666666667,4
Old Town San Diego State Historic Park,Red Spade Theater,"2549 Congress St Ste. B, San Diego, CA 92110-2823",2.666666667,4
Old Town San Diego State Historic Park,Old Town Model Railroad Depot,"2415 San Diego Ave Ste. 107, San Diego, CA 92110",4.666666667,7
Old Town San Diego State Historic Park,Immaculate Conception Church,"2540 San Diego Ave, San Diego, CA 92110-2890",2.666666667,4
Old Town San Diego State Historic Park,Old Town Trading Company,"2543 San Diego Ave Old Town, San Diego, CA 92110-2841",2.666666667,4
Old Town San Diego State Historic Park,Mason Street School,"Mason and Congress St, San Diego, CA 92103",2.666666667,4
Old Town San Diego State Historic Park,MIB Worldwide Chauffeured Services- Public Wine Tours,"4005 Taylor St, San Diego, CA 92110-2738",2.666666667,4
Old Town San Diego State Historic Park,Whaley House Museum,"2476 San Diego Ave Old Town, San Diego, CA 92110-2730",3.333333333,5
Old Town San Diego State Historic Park,Old Town Artisan Market,"Harney Street between San Diego Avenue and Congress Street, San Diego, CA",3.333333333,5
Old Town San Diego State Historic Park,Old Town Saloon,"2495 San Diego Ave, San Diego, CA 92110-2839",3.333333333,5
La Jolla Open Aire Market,McCoy Museum House,"4002 Wallace St, San Diego, CA 92110-2743",0.666666667,1
La Jolla Open Aire Market,Casa de Machado y Stewart,"4002 Wallace St Old Town, San Diego, CA 92110-2743",0.666666667,1
La Jolla Open Aire Market,First San Diego Courthouse,"4002 Wallace St, San Diego, CA 92110-2743",0.666666667,1
La Jolla Open Aire Market,Mexico Shop,"2783 San Diego Ave Old Town, San Diego, CA 92110-2731",0.666666667,1
La Jolla Open Aire Market,Old Town San Diego,"San Diego, CA",0.666666667,1
La Jolla Open Aire Market,Wells Fargo Museum,"2733 San Diego Ave, San Diego, CA 92110-2731",1.333333333,2
La Jolla Open Aire Market,Cousin's Candy Shops,"2711 San Diego Ave, San Diego, CA 92110-2731",1.333333333,2
La Jolla Open Aire Market,Seeley Stables,"4002 Wallace St Old Town, San Diego, CA 92110-2743",2,3
La Jolla Open Aire Market,Racine & Laramie Tobacco Shop,"2737 San Diego Ave, San Diego, CA 92110-2731",0.666666667,1
La Jolla Open Aire Market,Rose's Tasting Room,"2754 Calhoun St Near Juan St. entrance, San Diego, CA 92110-2706",1.333333333,2
La Jolla Open Aire Market,Casa de Estudillo,"4001 Mason St. Old Town, San Diego, CA 92110",1.333333333,2
La Jolla Open Aire Market,Plaza del Pasado,"2754 Calhoun St, San Diego, CA 92110-2706",0.666666667,1
La Jolla Open Aire Market,Gepetto's,"2754 Calhoun St Old Town, San Diego, CA 92110-2706",1.333333333,2
La Jolla Open Aire Market,Aha Baja Wine Tours,"3941 Mason St Suite 2, San Diego, CA 92110",2,3
La Jolla Open Aire Market,Cygnet Theatre Company,"4040 Twiggs St, San Diego, CA 92110-2810",2,3
La Jolla Open Aire Market,Mormon Battalion Historic Site,"2510 Juan St, San Diego, CA 92110-2806",3.333333333,5
La Jolla Open Aire Market,Toby's Candle and Soap Shop,"2645 San Diego Ave, San Diego, CA 92110-2729",2,3
La Jolla Open Aire Market,Miner's Gems and Minerals,"2616 San Diego Ave, San Diego, CA 92110-2728",2,3
La Jolla Open Aire Market,Epicurean San Diego,"4005 Taylor St Old Town Transit Center, Shuttle Loading Zone, San Diego, CA 92110-2738",2.666666667,4
La Jolla Open Aire Market,O'Hungry's,"2547 San Diego Ave, San Diego, CA 92110-2841",2.666666667,4
La Jolla Open Aire Market,Bazaar del Mundo,"4133 Taylor St, San Diego, CA 92110-2740",2.666666667,4
La Jolla Open Aire Market,Red Spade Theater,"2549 Congress St Ste. B, San Diego, CA 92110-2823",2.666666667,4
La Jolla Open Aire Market,Old Town Model Railroad Depot,"2415 San Diego Ave Ste. 107, San Diego, CA 92110",4.666666667,7
La Jolla Open Aire Market,Immaculate Conception Church,"2540 San Diego Ave, San Diego, CA 92110-2890",2.666666667,4
La Jolla Open Aire Market,Old Town Trading Company,"2543 San Diego Ave Old Town, San Diego, CA 92110-2841",2.666666667,4
La Jolla Open Aire Market,Mason Street School,"Mason and Congress St, San Diego, CA 92103",2.666666667,4
La Jolla Open Aire Market,MIB Worldwide Chauffeured Services- Public Wine Tours,"4005 Taylor St, San Diego, CA 92110-2738",2.666666667,4
La Jolla Open Aire Market,Whaley House Museum,"2476 San Diego Ave Old Town, San Diego, CA 92110-2730",3.333333333,5
La Jolla Open Aire Market,Old Town Artisan Market,"Harney Street between San Diego Avenue and Congress Street, San Diego, CA",3.333333333,5
La Jolla Open Aire Market,Old Town Saloon,"2495 San Diego Ave, San Diego, CA 92110-2839",3.333333333,5
Black's Beach,Salk Institute,"10010 N Torrey Pines Rd, La Jolla, San Diego, CA 92037-1099",2,3
Black's Beach,Torrey Pines Gliderport,"2800 Torrey Pines Scenic Dr, La Jolla, San Diego, CA 92037-1004",6.666666667,10
Black's Beach,Ho Chi Minh Trail,"9883 La Jolla Farms Rd, La Jolla, San Diego, CA 92037-1136",5.333333333,8
Black's Beach,La Jolla Cove,"1100 Coast Blvd, La Jolla, San Diego, CA 92037-3600",3.1,4.65
Black's Beach,University of California San Diego,"9500 Gilman Dr, La Jolla, San Diego, CA 92093-5004",12,18
Black's Beach,La Jolla Playhouse,"2910 La Jolla Village Dr, La Jolla, San Diego, CA 92093-5100",1.2,1.8
Black's Beach,Torrey Pines State Beach,"12600 N Torrey Pines Rd, San Diego, CA",1.4,2.1
Black's Beach,Geisel Library,"9500 Gilman Dr, La Jolla, San Diego, CA 92093-5004",8.666666667,13
Black's Beach,Baja Test Kitchen,"3264 Governor Dr, San Diego, CA 92122-2902",3,4.5
Black's Beach,Lajollacooks4u,"2094 Caminito Capa, La Jolla, San Diego, CA 92037-5705",3.5,5.25
Black's Beach,Birch Aquarium at Scripps,"2300 Expedition Way Scripps Institute, La Jolla, San Diego, CA 92037",1.5,2.25
Black's Beach,Harvard Cookin' Girl,"7441 Girard Ave, La Jolla, San Diego, CA 92037-5143",3.7,5.55
Black's Beach,Scripps Institute of Oceanography Coastal Reserve,"Whitecliff Dr, La Jolla, San Diego, CA 92093-0001",12.66666667,19
Black's Beach,Torrey Pines State Natural Reserve,"12600 N Torrey Pines Rd, San Diego, CA 92037",3.4,5.1
Black's Beach,San Diego California Temple - The Church of Jesus Christ of Latter-day Saints,"7474 Charmant Dr, San Diego, CA 92122-5000",1.7,2.55
Black's Beach,La Jolla Shores Park,"8300 Camino del Oro, La Jolla, San Diego, CA 92037",2.3,3.45
Black's Beach,Mt. Soledad National Veterans Memorial,"6905 La Jolla Scenic Drive South, La Jolla, San Diego, CA 92037",3.4,5.1
Black's Beach,Stuart Collection,"University of California, San Diego, La Jolla, San Diego, CA",10,15
Black's Beach,Ellen Browning Scripps Park,"1133 Coast Blvd, La Jolla, San Diego, CA 92037-3638",3.2,4.8
Black's Beach,Baja Winery Tours,"4629 Cass St # 2, San Diego, CA 92109-2805",6.2,9.3
Black's Beach,Cove Wellness Detox Spa of La Jolla,"7946 Ivanhoe Ave Suite 202, La Jolla, San Diego, CA 92037-4516",3.2,4.8
Black's Beach,La Jolla Caves,"La Jolla, San Diego, CA",3.1,4.65
Black's Beach,Duffy of San Diego,"1548 Quivira Way, San Diego, CA 92109-8305",8.9,13.35
Black's Beach,Windansea Beach,"6800 Neptune Place, La Jolla, San Diego, CA 92083",4.5,6.75
Black's Beach,Children's Pool,"850 Coast Blvd, La Jolla, San Diego, CA 92037-4254",3.4,5.1
Black's Beach,The Spa at Torrey Pines,"11480 N Torrey Pines Rd, La Jolla, San Diego, CA 92037-1045",1.1,1.65
Black's Beach,Girard Avenue and Prospect Street,"About 16 Km Northwest of San Diego Girard and Prospect Avenues, La Jolla, San Diego, CA",3.8,5.7
Black's Beach,Pacific Beach,"Grand Avenue, San Diego, CA",6.1,9.15
Black's Beach,Old Town Model Railroad Depot,"2415 San Diego Ave Ste. 107, San Diego, CA 92110",9.8,14.7
Black's Beach,Green Flash Brewing Company,"6550 Mira Mesa Blvd, San Diego, CA 92121-4100",4.1,6.15
San Diego Bay Walk,Seaport Village,"849 W Harbor Dr Downtown, San Diego, CA 92101-7744",1.333333333,2
San Diego Bay Walk,Tuna Harbor Dockside Market,"598 Harbor Ln Seaport Village, San Diego, CA 92101",1.333333333,2
San Diego Bay Walk,Charles I.D. Looff Carousel,"849 W Harbor Dr Seaport Village, San Diego, CA 92101-7703",1.333333333,2
San Diego Bay Walk,Wind Song,"867 W Harbor Dr, San Diego, CA 92101-7750",1.333333333,2
San Diego Bay Walk,Lori L Fine Art Gallery,"789 W Harbor Dr Ste. 154, San Diego, CA 92101-7710",1.333333333,2
San Diego Bay Walk,The Headquarters at Seaport,"789 W Harbor Dr, San Diego, CA 92101-7710",2,3
San Diego Bay Walk,USS Midway Museum,"910 N Harbor Drive, San Diego, CA 92101-5811",4.666666667,7
San Diego Bay Walk,Ruoccoco Park,"600-698 N Harbor DR, San Diego, CA 92132-0001",2,3
San Diego Bay Walk,Wyland Galleries,"855 W Harbor Dr, San Diego, CA 92101-7703",2,3
San Diego Bay Walk,Pepper Palace,"789 W Harbor Dr Ste 114 Store 313, San Diego, CA 92101-7752",2,3
San Diego Bay Walk,The Kids Opera,"867 W Harbor Dr Suite C, San Diego, CA 92101-7750",2,3
San Diego Bay Walk,Coco Rose,"789 W Harbor Dr Ste 146 Seaport Village, San Diego, CA 92101-7773",2,3
San Diego Bay Walk,Embarcadero,"Harbor Drive between Market and Grape streets World Pier, San Diego, CA 92101",3.333333333,5
San Diego Bay Walk,Indian Trails Gallery,"821 W Harbor Dr Seaport village, San Diego, CA 92101-7705",2,3
San Diego Bay Walk,Presenting The Soap Opera,"817 W Harbor Dr Suite B, San Diego, CA 92101-7740",2,3
San Diego Bay Walk,California Candle Gallery,"823 W Harbor Dr Suite A, San Diego, CA 92101-7765",2,3
San Diego Bay Walk,The Unconditional Surrender,"Tuna Harbor Park G St and N Harbor Dr, San Diego, CA 92101",4,6
San Diego Bay Walk,Upstart Crow,"835 W. Harbor Drive at Kettner Boulevard Seaport Village, San Diego, CA 92101-7748",2.666666667,4
San Diego Bay Walk,A National Salute to Bob Hope & the Military,"Tuna Harbor Park, San Diego, CA",4,6
San Diego Bay Walk,The Lion's Share,"629 Kettner Blvd, San Diego, CA 92101-6718",2.666666667,4
San Diego Bay Walk,Top of the Hyatt,"1 Market Pl, San Diego, CA 92101-7714",3.333333333,5
San Diego Bay Walk,San Pasqual Winery Seaport Village,"5151 Santa Fe St Suite H, San Diego, CA 92109-1618",3.333333333,5
San Diego Bay Walk,Embarcadero Marina Park North,"400 Kettner Blvd., San Diego, CA 92101",3.333333333,5
San Diego Bay Walk,The Homecoming Statue,"700 N. Harbor Drive Tuna Harbor Park, San Diego, CA 92101",4,6
San Diego Bay Walk,Marilyn Monroe Spa,"1 Market Pl Third Floor, Harbor Tower, San Diego, CA 92101-7714",3.333333333,5
San Diego Bay Walk,Tuna Harbor Park,"Tuna Ln, San Diego, CA 92132-0001",4,6
San Diego Bay Walk,The Shout! House,"655 4th Ave, San Diego, CA 92101-6906",8.666666667,13
San Diego Bay Walk,"San Diego Beer, Wine & Spirits Tours","San Diego, CA 92101",11.33333333,17
San Diego Bay Walk,Maritime Museum of San Diego,"1492 N Harbor Dr Discovery Pier, San Diego, CA 92101-3309",10,15
San Diego Bay Walk,San Diego Convention Center,"111 W Harbor Dr, San Diego, CA 92101",8.666666667,13
Mission Beach Boardwalk,Duffy of San Diego,"1548 Quivira Way, San Diego, CA 92109-8305",11.33333333,17
Mission Beach Boardwalk,Murals of La Jolla,"La Jolla, San Diego, CA 92037-4418",4.666666667,7
Mission Beach Boardwalk,Brewery Tours of San Diego,"San Diego, CA 92107",1.2,1.8
Mission Beach Boardwalk,Beachcomber,"2901 Mission Boulevard  San Diego, CA 92109, San Diego, CA 92109",5.333333333,8
Mission Beach Boardwalk,Old Point Loma Lighthouse,"Point Loma, San Diego, CA",1.2,1.8
Mission Beach Boardwalk,USS Midway Museum,"910 N Harbor Drive, San Diego, CA 92101-5811",5.6,8.4
Mission Beach Boardwalk,La Jolla Cove,"1100 Coast Blvd, La Jolla, San Diego, CA 92037-3600",6.3,9.45
Mission Beach Boardwalk,Ocean Beach,"Newport Ave, San Diego, CA 92107-3014",12,18
Mission Beach Boardwalk,Sun-Kissed Tours,"4966 Voltaire St, San Diego, CA 92107-2106",8.666666667,13
Mission Beach Boardwalk,Mission Beach Pilates,"819 1/2 San Fernando Pl, San Diego, CA 92109",7.333333333,11
Mission Beach Boardwalk,Balboa Park,"1549 El Prado, San Diego, CA 92101-1660",6.3,9.45
Mission Beach Boardwalk,Sunset Cliffs Natural Park,"1253 Sunset Cliffs Blvd, San Diego, CA 92107-4015",1.9,2.85
Mission Beach Boardwalk,San Diego Ride & Tours,"San Diego, CA 92107",1.1,1.65
Mission Beach Boardwalk,San Diego Zoo,"2929 Zoo Drive Balboa Park, San Diego, CA 92101",6.3,9.45
Mission Beach Boardwalk,Dog Beach,"San Diego, CA 92107-1315",7.333333333,11
Mission Beach Boardwalk,Baja Winery Tours,"4629 Cass St # 2, San Diego, CA 92109-2805",2.7,4.05
Mission Beach Boardwalk,Be Relax Spa,"3225 N Harbor Dr San Diego International Airport, Terminal 2 East/West, San Diego, CA 92101-1072",3.5,5.25
Mission Beach Boardwalk,Ocean Beach Dog Beach,"West End of the San Diego River Floodway, San Diego, CA",2.2,3.3
Mission Beach Boardwalk,Giant Dipper Roller Coaster,"3190 Mission Blvd, San Diego, CA 92109-7726",10.66666667,16
Mission Beach Boardwalk,Lajollacooks4u,"2094 Caminito Capa, La Jolla, San Diego, CA 92037-5705",5.3,7.95
